age,job,marital,education,balance,duration,poutcome,FDcreated
34,1,2,1,0.01885952243404583,518,1,0
38,1,1,0,0.027464856537646833,239,0,0
31,0,1,1,0.12250866551126516,218,0,0
38,4,1,2,0.08805122279992297,707,0,0
60,5,1,0,0.02267475447718082,68,1,0
34,7,1,1,0.04699836318120547,51,1,0
30,1,1,1,0.029631234353937993,71,0,0
32,1,2,1,0.039704891199691894,645,0,0
42,1,1,1,0.01959368380512228,576,0,0
42,7,1,1,0.02405882919314462,161,0,0
34,0,1,1,0.04033073367995378,113,0,0
29,1,1,1,0.024323608704024648,343,1,0
38,4,1,2,0.02466060080878105,526,1,1
30,1,1,1,0.036768245715386096,45,0,0
30,0,2,1,0.027368573079145003,175,0,0
34,7,1,1,0.08240660504525323,208,0,0
33,1,1,1,0.022987675717311765,342,1,0
47,0,2,0,0.030894954746774506,73,0,0
47,4,1,2,0.02730839591758136,145,0,0
40,1,1,0,0.029559021760061623,171,0,0
41,9,2,2,0.02803052185634508,138,0,0
43,1,1,1,0.03623868669362604,126,1,0
37,1,1,0,0.06063450799152706,404,0,1
37,1,1,0,0.02267475447718082,362,0,0
49,1,1,0,0.03249566724436742,76,0,0
31,9,1,2,0.04662526477951088,316,1,0
30,1,1,1,0.025635470826112075,191,0,0
29,9,1,1,0.03687656460620065,367,0,1
41,7,1,0,0.028090699017908723,122,0,0
44,4,2,2,0.03804400154053533,77,1,0
38,7,1,1,0.028776718659734257,55,0,0
32,10,2,1,0.025069805507413827,70,0,0
38,9,2,1,0.03331407664163297,113,0,0
36,6,1,1,0.026899191218948584,1554,0,0
46,1,1,0,0.023697766223762757,70,0,0
45,1,1,0,0.050933949547467744,492,1,0
34,4,1,2,0.028933179279799732,401,2,0
37,0,2,2,0.07026285384171,238,0,0
35,0,1,1,0.02784999037165415,611,0,0
39,7,0,1,0.09335884844983632,280,0,0
40,1,1,1,0.030714423262083575,156,1,0
35,1,1,1,0.025069805507413827,203,0,0
24,1,1,1,0.02002695936838051,401,0,0
32,7,2,1,0.03075052955902176,237,0,0
48,4,0,2,0.02587617947236665,198,0,0
35,7,1,1,0.027151935297515885,202,0,0
42,7,1,1,0.04126949740034662,426,0,0
58,1,1,1,0.025334585018293856,115,0,0
52,0,0,1,0.026766801463508568,463,0,0
27,1,2,1,0.021278644328904295,432,0,0
35,1,1,1,0.02902946273830156,61,0,0
54,6,1,1,0.0303894665896399,472,0,0
33,1,1,1,0.04980261891007125,130,0,0
38,9,1,1,0.031219911419218177,196,0,0
37,4,2,2,0.024431927594839208,135,0,0
34,4,1,2,0.022807144232620837,22,0,0
37,1,1,1,0.034493549008280375,127,0,0
26,6,2,2,0.059310610437126904,550,1,0
40,1,1,0,0.04436260350471789,326,0,0
34,4,1,1,0.03325389948006932,712,0,1
30,1,1,1,0.030594068938956286,99,0,0
32,0,2,1,0.023914404005391875,158,1,0
32,7,0,1,0.02812680531484691,329,0,0
35,7,1,1,0.029727517812439822,96,0,0
29,4,1,2,0.023914404005391875,368,0,0
33,1,2,0,0.02937849027537069,91,0,0
41,0,1,1,0.039283651068746386,65,0,0
34,2,1,0,0.02466060080878105,182,0,0
60,5,0,2,0.027260254188330446,208,0,0
39,9,1,1,0.03019689967263624,185,0,0
38,1,1,1,0.025009628345850184,576,0,0
37,1,1,1,0.029161852493741574,147,0,0
31,4,2,2,0.03627479299056422,224,0,0
33,7,1,1,0.021182360870402466,150,0,0
30,9,1,1,0.01930483342961679,609,0,0
31,9,2,1,0.023902368573079143,460,0,0
41,1,0,1,0.0338316002310803,239,0,0
43,4,1,2,0.02478095513190834,129,1,0
47,7,0,0,0.02376997881763913,473,0,0
32,1,1,0,0.022000770267668016,405,1,0
40,1,1,1,0.03084681301752359,642,0,0
36,7,1,1,0.029005391873676102,333,1,0
31,7,2,1,0.02993212016175621,185,0,0
37,4,1,2,0.03302522626612748,818,0,0
34,1,1,0,0.024720777970344696,599,1,0
34,1,1,2,0.029306277681494318,115,1,0
32,9,2,1,0.023011746581937224,598,0,0
53,4,1,2,0.04823801270941652,121,0,0
35,0,1,1,0.0646423069516657,323,0,0
43,4,1,2,0.13413489312536106,273,0,0
46,7,0,0,0.06905931061043713,541,1,0
53,0,0,1,0.020712979010206047,344,1,0
26,1,1,1,0.030461679183516274,357,1,0
34,9,1,1,0.025803966878490275,20,0,0
49,1,1,1,0.03623868669362604,162,0,0
40,9,1,1,0.023830155979202773,276,0,0
41,6,1,1,0.02656219911419218,949,1,1
34,4,2,2,0.01733102253032929,129,1,0
35,1,1,0,0.028006450991719622,185,1,0
29,7,2,1,0.025430868476795685,273,0,0
53,9,0,1,0.026056710957057576,171,1,0
39,1,1,1,0.026092817253995763,1426,0,0
40,1,1,0,0.024106970922395533,795,0,0
31,1,1,1,0.0287526477951088,218,1,0
33,7,1,1,0.0237579433853264,170,0,0
51,1,1,0,0.025274407856730213,666,0,0
50,1,1,0,0.17334633160023108,146,2,0
38,1,1,1,0.02948680916618525,318,1,0
33,0,2,1,0.031641151550163685,278,1,0
42,1,1,0,0.03320575775081841,426,0,0
40,4,1,1,0.03041353745426536,74,0,0
31,9,1,1,0.02640573849412671,334,0,0
30,1,2,1,0.023914404005391875,2053,1,0
30,7,2,1,0.02060466011939149,282,1,0
48,1,1,0,0.029306277681494318,1064,0,0
32,1,1,1,0.026261313306373966,163,0,0
29,1,1,1,0.029619198921625265,501,1,0
31,1,1,1,0.02994415559406894,99,0,0
36,1,1,1,0.02267475447718082,87,0,0
38,6,1,1,0.022470152127864434,110,1,0
36,4,1,2,0.029282206816868862,151,0,0
31,9,2,1,0.02964326978625072,469,1,0
36,1,1,1,0.046131812054689005,48,0,0
23,9,2,1,0.023011746581937224,183,0,0
51,1,1,1,0.03866984402079723,150,0,0
35,1,1,1,0.03720152127864433,694,2,0
30,1,2,1,0.034854611977662237,22,0,0
50,1,1,0,0.023926439437704602,317,1,0
53,9,1,1,0.08649865203158097,320,2,1
29,1,1,0,0.02819901790872328,202,0,0
33,9,2,2,0.036996918929327945,50,0,0
32,0,2,1,0.0301367225110726,211,0,0
37,9,2,2,0.10558684767956865,108,0,0
46,7,0,1,0.0330733679953784,225,0,0
35,2,2,2,0.038260639322164454,952,0,0
44,1,1,0,0.021555459272097052,829,0,0
33,1,2,1,0.02840362025803967,544,0,0
46,9,1,1,0.10683853264009244,326,2,0
37,6,2,0,0.02550308107067206,191,0,0
34,7,1,1,0.02557529366454843,1364,1,0
46,7,1,1,0.13192037357981898,427,0,0
30,0,2,1,0.030052474484883497,180,0,0
38,1,2,1,0.18101290198343925,291,0,0
37,1,2,1,0.03623868669362604,72,0,0
38,0,1,0,0.06976940111688812,196,0,0
36,1,1,1,0.041799056422106684,345,1,0
32,0,1,1,0.027645388022337763,95,0,0
30,4,2,2,0.030353360292701713,483,1,0
50,1,1,0,0.07227277103793568,184,0,0
28,1,1,1,0.034962930868476794,774,1,0
32,1,1,1,0.024022722896206432,311,1,0
36,0,2,1,0.03149672636241094,176,1,0
31,1,1,1,0.050223859041016755,79,0,0
29,1,1,1,0.03757461968033892,478,0,0
41,1,1,1,0.029450702869247062,142,0,0
34,0,1,1,0.018895628730984017,374,1,0
33,9,1,1,0.026995474677450414,210,1,0
37,1,1,0,0.02612892355093395,73,0,0
32,9,1,1,0.026116888118621222,60,0,0
45,1,1,0,0.030594068938956286,406,0,0
57,0,1,0,0.025105911804352014,207,0,0
33,1,1,0,0.02528644328904294,198,0,0
32,0,2,1,0.02213316002310803,68,1,0
35,4,1,2,0.040402946273830155,17,1,0
56,10,0,1,0.026080781821683035,89,0,0
57,9,1,2,0.05976795686501059,267,0,0
46,1,1,0,0.026189100712497592,386,0,0
46,1,0,1,0.024696707105719237,255,1,0
40,1,2,1,0.024708742538031965,214,0,0
34,4,2,2,0.1194155594068939,29,0,0
31,1,2,0,0.023529270171384557,185,0,0
34,4,2,2,0.08829193144617754,96,1,0
43,0,1,1,0.023890333140766416,131,0,0
30,7,1,1,0.08125120354323127,8,1,0
33,0,1,1,0.02274696707105719,386,1,0
43,0,1,1,0.0373579818987098,349,1,0
27,8,2,1,0.05618139803581745,153,0,0
53,0,1,1,0.02538272674754477,304,0,0
34,1,2,1,0.02929424224918159,90,0,0
33,1,1,1,0.052787406123627964,285,0,0
31,1,1,1,0.04270171384556133,158,2,0
51,1,1,0,0.02284325052955902,233,0,0
50,2,1,2,0.025334585018293856,319,0,0
34,1,1,0,0.037321875601771616,142,0,0
35,4,2,2,0.039789139225880996,28,1,0
43,7,0,1,0.02587617947236665,79,0,0
35,9,2,2,0.024143077219333717,49,0,0
36,1,1,1,0.0220368765646062,9,1,0
42,4,1,2,0.023541305603697285,124,0,0
45,9,1,1,0.02865636433660697,72,0,0
31,4,2,2,0.03031725399576353,37,0,0
35,1,1,1,0.02700751010976314,24,0,0
30,4,2,2,0.023432986712882728,260,1,0
35,0,1,1,0.038862410937800886,163,0,0
39,1,1,1,0.05034421336414404,450,0,0
48,7,1,0,0.02267475447718082,90,0,0
35,0,0,2,0.025828037743115734,690,1,0
33,1,2,1,0.2073103215867514,335,0,0
42,0,1,1,0.02267475447718082,72,0,0
41,0,1,1,0.023481128442133643,185,0,0
38,1,1,1,0.031460620065472754,19,1,0
34,9,1,1,0.01993067590987868,187,1,0
25,1,2,0,0.024443963027151936,59,0,0
48,7,1,1,0.027970344694781435,611,0,0
46,4,1,2,0.02494945118428654,45,0,0
45,4,1,2,0.02419121894858463,92,0,0
32,1,1,0,0.02267475447718082,295,1,0
40,1,1,1,0.03935586366262276,396,1,0
31,1,1,0,0.0579265357211631,237,0,0
34,3,1,2,0.08234642788368958,11,0,0
39,7,1,1,0.022891392258809935,155,0,0
34,1,2,1,0.18735557481224727,92,0,0
27,0,2,1,0.030124687078759867,16,1,0
41,9,1,2,0.029077604467552476,414,0,0
41,1,1,1,0.04099268245715386,377,0,0
31,4,2,2,0.03200221451954554,207,0,0
34,1,1,1,0.03297708453687657,470,1,0
32,9,2,1,0.04456720585403428,62,0,0
59,4,0,2,0.02577989601386482,33,2,0
32,4,2,2,0.07396976699403042,246,0,0
24,1,1,1,0.02267475447718082,83,0,0
59,3,0,2,0.02267475447718082,379,1,0
34,2,2,1,0.02650202195262854,40,0,0
54,5,1,1,0.02632149046793761,240,0,0
26,1,2,0,0.02330059695744271,271,2,0
32,9,2,2,0.04017427305988831,190,1,0
38,7,1,1,0.018474388600038513,111,0,0
34,9,2,1,0.03664789139225881,17,0,0
43,1,1,1,0.04586703254380897,149,0,0
34,1,1,1,0.03428894665896399,372,1,0
36,1,1,1,0.02267475447718082,240,2,0
39,1,1,0,0.12662478336221836,78,0,0
36,2,1,1,0.02296360485268631,88,0,0
44,1,1,1,0.028788754092046988,222,0,0
55,4,0,2,0.08589688041594454,378,0,0
31,4,1,2,0.028584151742730598,15,1,0
33,9,2,1,0.02449210475640285,104,0,0
41,0,1,0,0.038489312536106296,159,0,0
60,0,1,1,0.045710571923743504,65,0,0
37,7,1,1,0.024889274022722896,53,0,0
41,1,1,0,0.02557529366454843,170,0,0
59,4,1,2,0.02612892355093395,818,0,0
34,0,2,1,0.03894665896398999,126,1,0
29,1,1,1,0.051295012516849606,239,0,0
36,1,1,0,0.07915703832081648,15,1,0
32,4,1,2,0.06063450799152706,96,0,0
43,1,1,0,0.028897072982861545,138,0,0
35,4,1,2,0.048225977277103795,54,0,0
55,1,0,1,0.028235124205661467,157,0,0
50,7,0,1,0.046926150587329095,715,0,0
44,1,1,1,0.05950317735413056,87,0,0
40,9,2,2,0.03260398613518198,38,1,0
37,0,1,1,0.050596957442711345,59,1,0
40,0,2,2,0.026080781821683035,222,0,0
42,1,1,1,0.05537502407086463,181,0,0
43,1,1,1,0.026453880223377624,247,0,0
37,0,0,2,0.023192278066628155,328,0,0
30,1,1,1,0.026550163681879454,190,1,0
32,1,1,0,0.022698825341806277,180,0,0
32,0,1,1,0.05940689389562873,253,0,0
31,1,1,1,0.030269112266512615,211,0,0
33,1,1,1,0.023095994608126325,87,0,0
33,4,1,2,0.0330733679953784,170,0,0
28,9,2,2,0.027332466782206816,205,0,1
43,1,1,1,0.023697766223762757,42,1,0
51,1,1,1,0.019822357019064124,379,1,0
33,3,1,2,0.022795108800308106,129,0,0
39,4,1,2,0.03343443096476025,491,1,0
33,4,2,2,0.02793423839784325,199,0,0
39,7,1,1,0.023926439437704602,116,0,0
31,1,2,1,0.030473714615829,153,0,0
31,7,2,0,0.02485316772578471,93,1,0
28,4,2,1,0.03431301752358945,174,0,0
34,4,0,2,0.028343443096476025,247,0,0
37,0,2,2,0.050560851145773154,114,0,0
54,9,0,1,0.042689678413248604,41,1,0
29,9,2,2,0.04998315039476218,53,0,0
43,7,1,1,0.0670734642788369,165,0,0
30,1,1,0,0.025828037743115734,15,1,0
46,4,0,1,0.024419892162526477,113,0,0
32,9,1,1,0.06265646062006547,380,0,0
32,0,2,1,0.026273348738686694,177,0,0
48,0,1,1,0.03543231272867321,87,0,0
38,2,1,1,0.02267475447718082,305,0,0
40,7,1,1,0.056891488542268435,223,2,0
34,9,0,1,0.02267475447718082,110,1,0
37,1,2,1,0.049573945696129405,419,0,0
36,4,2,2,0.022915463123435394,766,1,0
30,9,1,1,0.025551222799922974,58,0,0
45,10,0,0,0.031785576737916425,103,0,0
58,7,2,1,0.039885422684382825,861,0,0
37,9,1,1,0.02585210860774119,414,0,0
37,1,1,0,0.02568361255536299,239,0,0
33,7,2,1,0.024925380319661083,168,0,0
28,10,1,1,0.02620113614481032,230,0,0
43,6,1,1,0.08963989986520315,45,0,0
42,9,1,1,0.026694588869632198,18,1,0
46,0,1,1,0.02267475447718082,239,0,0
38,1,1,1,0.03717745041401887,45,0,0
33,1,1,1,0.026622376275755824,72,0,0
40,1,1,0,0.028463797419603313,228,0,0
30,9,2,1,0.12889948006932408,90,1,0
48,7,1,1,0.021350856922780666,97,1,0
34,1,1,1,0.031641151550163685,400,0,0
39,4,2,2,0.0510422684382823,64,0,0
45,7,2,1,0.0438210090506451,1010,1,0
33,9,1,1,0.08032447525515117,137,0,0
34,4,1,2,0.044121894858463316,17,1,0
37,4,2,2,0.023541305603697285,885,0,1
35,1,2,2,0.03484257654534951,36,0,0
32,1,1,1,0.028355478528788756,58,0,0
40,1,2,0,0.04108896591565569,8,0,0
58,7,0,1,0.03156893895628731,304,0,0
27,7,2,1,0.026802907760446755,282,1,0
48,0,2,1,0.06517186597342577,81,0,0
36,0,1,1,0.027741671480839593,246,1,0
33,1,1,0,0.03473425765453495,92,0,0
52,1,1,1,0.04000577700751011,270,0,0
60,5,1,2,0.04908049297130753,31,0,0
38,4,1,2,0.0235894473329482,167,0,0
39,6,2,2,0.05033217793183131,13,1,0
29,1,1,1,0.026441844791064897,172,1,0
46,1,1,0,0.02975158867706528,249,0,0
30,9,2,1,0.06254814172925091,534,0,0
48,10,1,1,0.06223522048911997,242,0,0
37,9,2,1,0.027994415559406894,51,1,0
40,4,1,2,0.02729636048526863,200,0,0
37,1,1,1,0.023348738686693626,46,0,0
40,4,2,2,0.03180964760254188,32,0,0
35,6,1,1,0.055916618524937414,682,1,0
53,1,1,0,0.08036058155208935,26,0,0
34,4,0,2,0.05010350471788946,138,1,0
55,0,1,1,0.028680435201232427,124,1,0
32,2,1,2,0.026056710957057576,18,0,0
36,4,1,2,0.02267475447718082,142,0,0
35,7,2,1,0.02765742345465049,11,1,0
57,0,1,1,0.04779270171384556,140,0,0
37,1,1,1,0.028740612362796073,87,0,0
41,4,1,2,0.12981417292509148,16,0,0
43,1,1,1,0.05124687078759869,316,0,0
27,1,2,1,0.024516175621028306,198,0,0
50,7,1,1,0.05180050067398421,102,0,0
28,9,1,1,0.10815039476217986,156,0,0
38,9,1,1,0.02882486038898517,190,0,0
54,1,1,0,0.028560080878105142,280,1,0
45,7,1,0,0.021723955324475255,59,0,0
29,7,2,1,0.06276477951088003,13,0,0
30,7,2,1,0.022915463123435394,404,0,0
35,1,1,1,0.03780329289428076,93,0,0
34,4,2,2,0.10339639899865204,16,1,0
51,1,1,0,0.05675909878682842,122,1,0
37,1,2,1,0.051439437704602346,20,0,0
48,0,0,1,0.022722896206431736,7,1,0
44,4,2,1,0.023986616599268245,101,0,0
34,7,1,1,0.03218274600423647,579,0,0
35,2,1,2,0.02422732524552282,231,1,0
34,4,1,2,0.029619198921625265,243,0,0
48,0,2,1,0.01215578663585596,243,1,0
38,7,0,0,0.02267475447718082,355,0,0
41,1,1,1,0.039331792797997304,106,2,0
29,1,1,1,0.028174947044097825,72,1,0
33,0,2,1,0.04181109185441941,18,1,0
52,0,0,1,0.03140044290390911,57,1,0
37,4,0,1,0.04010206046601194,196,0,0
37,1,1,1,0.02112218370883882,123,1,0
34,7,1,1,0.04136578085884845,6,0,0
27,1,2,0,0.02865636433660697,255,1,0
38,9,1,2,0.028355478528788756,178,0,0
32,1,1,1,0.027717600616214134,122,0,0
39,1,1,0,0.02439582129790102,6,1,0
38,4,2,2,0.12700991719622567,5,0,0
29,6,1,1,0.024155112651646448,158,2,1
39,0,2,1,0.03134026574234546,154,1,0
41,4,0,2,0.0438210090506451,314,0,1
32,9,2,2,0.08903812824956672,319,2,1
33,0,1,2,0.03329000577700751,104,0,1
45,0,0,0,0.027837954939341422,147,2,1
53,4,1,2,0.06785576737916425,307,0,1
52,0,1,1,0.02267475447718082,91,0,0
31,0,2,2,0.030810706720585404,124,1,1
37,4,1,2,0.02267475447718082,242,0,1
32,0,2,1,0.026453880223377624,91,1,0
29,4,2,2,0.025370691315232043,65,0,1
32,4,2,2,0.058468130175235895,227,0,1
31,9,2,2,0.03568505680724052,202,0,1
35,1,1,1,0.02446803389177739,507,1,1
29,0,1,1,0.11543183131138071,961,0,1
31,4,2,2,0.07465578663585597,153,0,0
47,3,1,1,0.07009435778933179,211,1,0
46,6,2,1,0.029005391873676102,523,1,1
29,4,1,2,0.04001781243982284,185,2,0
38,7,1,1,0.04638455613325631,701,2,1
47,9,1,1,0.036720103986135184,968,0,1
52,4,1,2,0.024997592913537453,381,0,1
36,10,2,2,0.038212497592913536,195,2,1
51,3,1,0,0.03011265164644714,277,0,0
48,0,1,1,0.026814943192759483,364,1,0
47,1,1,1,0.03747833622183709,412,2,1
36,0,1,1,0.023830155979202773,208,2,1
33,4,1,2,0.024576352782591952,169,2,0
43,0,1,2,0.02603264009243212,155,0,0
23,8,2,1,0.02267475447718082,297,2,1
29,4,2,2,0.031063450799152705,365,2,1
49,0,1,1,0.06609859426150587,252,2,1
59,9,1,1,0.0504525322549586,815,1,1
58,4,0,2,0.09128875409204698,354,2,1
48,1,1,1,0.026189100712497592,271,2,1
48,10,1,1,0.15952965530521857,249,0,0
54,0,0,1,0.043050741382630466,1277,1,1
42,9,1,2,0.031785576737916425,354,2,1
36,4,1,2,0.016091373002118235,267,0,0
42,1,1,0,0.025093876372039282,841,0,1
44,6,0,2,0.0355526670518005,381,1,1
37,4,0,2,0.024516175621028306,221,1,0
35,0,1,1,0.018919699595609473,116,0,0
52,4,2,2,0.05023589447332948,195,1,0
30,4,2,2,0.027464856537646833,554,2,1
45,6,1,1,0.031171769689967262,78,2,0
36,9,1,1,0.02296360485268631,58,0,0
46,9,1,1,0.02267475447718082,200,1,1
31,4,1,2,0.03869391488542268,297,2,1
51,9,1,2,0.03888648180242634,116,2,0
35,4,2,2,0.043736761024456,687,2,1
25,4,2,2,0.050416425958020414,193,0,0
35,4,1,2,0.024997592913537453,565,0,1
39,1,1,1,0.02267475447718082,53,0,0
56,4,1,2,0.030088580781821684,225,2,1
58,4,1,2,0.0456263238975544,258,1,0
26,0,2,1,0.03864577315617177,104,0,0
57,5,1,2,0.028427691122665126,70,0,0
55,4,0,2,0.08765405353360292,124,0,0
35,0,2,2,0.03463797419603312,400,0,1
30,9,2,2,0.0369367417677643,284,0,0
57,0,1,1,0.024708742538031965,319,2,0
29,4,2,2,0.02376997881763913,99,1,0
29,9,2,2,0.04276189100712498,196,2,0
46,7,1,1,0.022722896206431736,268,1,1
42,4,1,2,0.09560947429231657,316,0,1
32,9,2,2,0.031051415366839977,270,0,0
34,4,1,2,0.08115492008472944,113,1,0
33,4,1,2,0.0233367032543809,526,0,1
37,4,1,2,0.030257076834199884,315,2,1
53,4,1,2,0.042220296553052185,284,2,1
26,0,2,1,0.025743789716926632,457,2,1
33,4,2,2,0.03989745811669555,94,0,0
32,4,2,2,0.032254958598112844,198,0,0
58,5,1,1,0.03231513575967649,249,1,0
30,0,2,1,0.025924321201617563,437,2,1
25,0,2,1,0.02848786828422877,68,2,0
36,6,2,2,0.026899191218948584,78,0,0
31,4,2,2,0.02267475447718082,97,1,0
31,7,2,1,0.04191941074523397,226,2,0
38,4,1,2,0.030052474484883497,242,2,1
31,4,2,2,0.0577580396687849,228,0,0
29,9,2,1,0.030786635855959945,483,2,1
37,4,1,2,0.023360774119006354,96,2,0
47,4,2,2,0.023709801656075485,387,2,1
34,6,1,2,0.027994415559406894,69,1,0
47,9,1,1,0.02267475447718082,81,0,0
31,6,2,2,0.04451906412478336,107,2,0
34,4,2,2,0.03745426535721163,580,2,1
31,7,2,2,0.0301367225110726,214,0,0
54,9,0,1,0.04862314654342384,258,2,1
53,1,1,1,0.09623531677257847,211,2,0
25,8,2,1,0.05100616214134412,149,2,0
28,8,2,2,0.05943096476025419,384,1,1
46,4,1,2,0.031087521663778164,970,0,1
27,1,2,0,0.06289716926632005,761,0,0
35,4,1,2,0.028632293471981513,266,0,1
47,1,1,0,0.055760157904871946,774,0,1
34,4,1,2,0.02267475447718082,300,2,1
54,4,1,2,0.03487868284228769,240,0,1
58,5,1,1,0.03373531677257847,329,0,0
49,1,1,1,0.026261313306373966,264,0,0
47,1,1,1,0.048827748892740226,189,0,0
25,9,2,1,0.035973907182746005,195,0,0
59,3,1,0,0.02486520315809744,92,0,0
36,4,1,2,0.05826352782591951,193,2,0
39,4,1,2,0.02267475447718082,342,1,1
45,9,1,1,0.02374590795301367,73,0,0
33,1,2,2,0.031099557096090892,169,2,1
58,4,1,2,0.07264586943963028,750,1,1
54,9,1,1,0.02267475447718082,766,2,1
31,4,2,2,0.02693529751588677,502,2,1
32,9,2,2,0.03767090313884075,509,2,1
34,4,1,2,0.05934671673406509,317,1,1
27,0,1,2,0.023553341036010013,374,2,0
29,1,2,1,0.031508761794723665,259,1,1
30,0,2,2,0.026345561332563067,633,2,1
37,9,2,2,0.09610292701713846,60,2,0
60,1,1,0,0.04341180435201233,160,0,0
40,4,1,2,0.1163104178702099,364,1,0
40,9,2,2,0.04248507606393222,392,2,1
28,10,2,0,0.025515116502984787,193,0,1
33,4,2,2,0.08811139996148662,267,0,1
31,7,2,1,0.024179183516271904,200,0,0
34,9,2,2,0.03461390333140767,301,2,0
33,4,2,2,0.027693529751588678,170,0,0
41,1,1,1,0.08357404197958791,963,2,1
38,9,0,1,0.03353071442326208,301,2,1
47,9,1,1,0.026706624301944926,417,2,1
60,0,0,1,0.0770628730984017,136,0,0
49,4,1,2,0.02268678990949355,1076,2,1
33,9,2,2,0.04236472174080493,592,2,1
40,1,1,0,0.018005006739842094,195,0,0
28,1,2,2,0.046553052185634505,32,0,0
31,4,2,2,0.030257076834199884,95,0,0
44,1,2,1,0.02267475447718082,64,0,0
52,10,1,1,0.023806085114577314,223,2,0
22,0,2,2,0.03347053726169844,98,2,0
60,9,1,1,0.02647795108800308,545,0,1
39,7,1,1,0.12950125168496052,106,0,0
35,10,1,1,0.034433371846716736,52,1,0
33,7,2,1,0.028560080878105142,297,1,1
57,0,2,1,0.03155690352397458,490,0,0
32,8,2,2,0.03637107644906605,214,2,1
48,1,1,1,0.03306133256306566,412,2,1
48,4,0,2,0.02782591950702869,347,0,0
35,9,2,1,0.09164981706142884,164,1,0
31,4,2,2,0.10084488734835355,383,0,0
29,4,1,2,0.02810273445022145,54,0,0
26,4,2,2,0.07903668399768919,334,0,0
50,4,1,2,0.026839014057384942,76,2,0
41,4,1,2,0.026261313306373966,63,1,0
31,7,1,1,0.04774455998459465,190,1,0
33,1,1,1,0.020171384556133258,306,0,0
41,1,1,1,0.023541305603697285,130,0,0
36,6,1,1,0.02493741575197381,1046,2,1
33,0,0,1,0.030630175235894473,90,0,0
40,10,2,1,0.026959368380512227,225,0,0
35,4,1,2,0.028933179279799732,458,0,1
33,1,1,0,0.08466926632004622,124,0,0
31,4,1,2,0.02267475447718082,108,0,0
33,4,1,2,0.02766945888696322,75,1,0
35,4,1,2,0.023794049682264586,198,1,0
30,6,1,2,0.05476121702291546,781,2,1
32,4,1,2,0.024371750433275562,78,2,0
45,9,1,1,0.026044675524744848,562,1,0
34,4,2,2,0.02638166762950125,79,0,0
31,4,2,2,0.03200221451954554,99,0,0
39,4,2,2,0.04090843443096476,815,0,1
24,0,2,1,0.02386626227614096,65,0,0
36,0,2,1,0.02405882919314462,134,0,0
32,1,1,0,0.020893510494896978,326,1,0
34,2,1,2,0.03562487964567687,1121,2,0
26,1,1,0,0.023926439437704602,230,1,0
39,4,2,2,0.05220970537261698,716,0,1
43,9,1,1,0.07149046793760831,13,0,0
29,1,2,1,0.027115829000577702,174,0,0
31,4,2,2,0.17741430772193337,483,2,1
46,4,2,2,0.026694588869632198,36,1,0
36,4,1,2,0.03414452147121125,354,1,0
53,4,0,2,0.04857500481417293,520,2,0
34,1,1,1,0.026465915655690352,76,2,0
39,9,1,2,0.1642836510687464,15,0,0
35,2,1,1,0.058432023878297705,429,0,1
31,0,2,1,0.030979202772963604,10,0,0
32,4,2,2,0.05107837473522049,11,2,0
36,7,2,1,0.0374422299248989,775,0,1
41,4,1,1,0.046216060080878106,114,1,0
25,8,1,2,0.08192518775274407,78,0,0
41,9,0,1,0.07138214904679376,14,2,0
47,1,1,1,0.030714423262083575,230,2,0
33,4,1,2,0.2386626227614096,15,0,0
59,5,0,1,0.028860966685923358,673,2,1
60,4,1,2,0.08334536876564606,8,2,0
28,1,1,1,0.02340891584825727,226,2,1
35,4,2,2,0.023420951280569997,214,2,0
55,1,1,1,0.0254790102060466,813,0,0
30,0,0,1,0.03856152512998267,122,0,0
37,4,2,2,0.03239938378586559,29,0,0
28,10,1,1,0.027862025803966878,29,1,0
33,4,2,2,0.03919940304255729,17,0,0
35,1,2,1,0.011277200077026766,148,0,0
40,1,1,1,0.025021663778162912,99,1,0
29,1,1,0,0.02274696707105719,39,1,0
46,9,1,2,0.01567013287117273,245,1,0
33,1,1,1,0.033879741960331215,272,0,0
34,4,2,2,0.3425163681879453,245,0,0
33,0,2,1,0.026839014057384942,24,1,0
47,4,2,1,0.019714038128249567,145,0,0
34,2,1,1,0.022698825341806277,184,0,0
45,4,1,0,0.07993934142114385,632,2,0
29,4,2,2,0.04089639899865203,363,1,0
28,7,1,1,0.02267475447718082,334,0,0
45,1,1,1,0.030377431157327172,214,2,0
27,7,2,1,0.021808203350664357,276,0,0
31,4,2,2,0.024720777970344696,168,0,0
41,7,0,1,0.09207105719237435,243,0,0
30,6,2,2,0.02267475447718082,57,0,0
36,1,1,1,0.023637589062199114,234,0,0
40,4,1,2,0.031219911419218177,266,0,0
30,1,2,1,0.023637589062199114,145,0,0
33,4,1,2,0.02267475447718082,301,0,0
53,9,1,2,0.027862025803966878,55,0,0
32,0,2,1,0.022819179664933565,242,0,0
55,4,0,2,0.05426776429809359,286,0,0
42,4,1,2,0.037983824378971694,117,0,0
35,8,2,1,0.02493741575197381,863,2,1
52,0,1,0,0.029607163489312537,139,0,0
43,1,1,1,0.02423936067783555,156,0,0
36,1,2,1,0.03190593106104371,62,1,0
35,4,2,2,0.02268678990949355,80,0,0
35,1,1,0,0.024443963027151936,358,0,0
29,0,2,1,0.02267475447718082,187,1,0
